date,City Hall,Exchange Place,Hamilton Park,Sip Ave_x,Christ Hospital,Baldwin at Montgomery,Warren St,Newport PATH,Newark Ave,Brunswick St,Newport Pkwy,Bayside Park,Grove St PATH,Riverview Park,Essex Light Rail,Paulus Hook,Columbia Park,Heights Elevator,NJCU,MLK Light Rail,5 Corners Library,Dey St,Oakland Ave,Hilltop,Van Vorst Park,McGinley Square,Central Ave,JC Medical Center,North St,Lincoln Park,Liberty Light Rail,West Side Light Rail,Pershing Field,Garfield Ave Station,Union St,Jersey & 6th St,Morris Canal,Jersey & 3rd,Lafayette Park,Monmouth and 6th,Dixon Mills,Marin Light Rail,Manila & 1st,Columbus Drive,Bethune Center,Leonard Gordon Park,Danforth Light Rail,Brunswick & 6th,Astor Place,JCBS Depot,Communipaw & Berry Lane,York St,Harborside,Washington St,Journal Square,Montgomery St,Glenwood Ave,Fairmount Ave,Bergen Ave,Grand St,Jackson Square,Sip Ave_y,Hoboken Ave at Monmouth St,Columbus Dr at Exchange Pl
2020-06-24,46.0,0.0,71.0,40.0,7.0,19.0,34.0,24.0,27.0,12.0,69.0,0.0,66.0,12.0,12.0,27.0,0.0,21.0,0.0,0.0,5.0,4.0,3.0,14.0,21.0,17.0,0.0,42.0,0.0,27.0,69.0,0.0,14.0,0.0,14.0,15.0,44.0,24.0,9.0,12.0,8.0,45.0,19.0,27.0,0.0,3.0,0.0,10.0,10.0,0.0,6.0,15.0,48.0,31.0,11.0,7.0,10.0,11.0,12.0,21.0,7.0,40.0,27.0,53.0
2020-06-25,48.0,0.0,45.0,58.0,10.0,26.0,36.0,39.0,22.0,10.0,61.0,0.0,83.0,12.0,17.0,53.0,0.0,8.0,0.0,0.0,5.0,4.0,3.0,16.0,22.0,16.0,0.0,39.0,0.0,29.0,59.0,0.0,15.0,0.0,15.0,19.0,43.0,21.0,13.0,16.0,13.0,49.0,18.0,13.0,0.0,11.0,0.0,19.0,15.0,0.0,6.0,12.0,43.0,19.0,8.0,8.0,12.0,12.0,14.0,14.0,4.0,58.0,19.0,48.0
2020-06-26,39.0,0.0,66.0,61.0,16.0,15.0,30.0,54.0,39.0,16.0,85.0,0.0,63.0,11.0,18.0,48.0,0.0,12.0,0.0,0.0,10.0,6.0,3.0,28.0,25.0,25.0,0.0,49.0,0.0,37.0,75.0,0.0,18.0,0.0,10.0,20.0,35.0,22.0,10.0,9.0,12.0,55.0,20.0,33.0,0.0,12.0,0.0,18.0,19.0,0.0,3.0,15.0,53.0,23.0,10.0,16.0,9.0,18.0,14.0,35.0,7.0,61.0,23.0,77.0
2020-06-27,42.0,0.0,63.0,45.0,13.0,27.0,33.0,49.0,43.0,23.0,113.0,0.0,59.0,26.0,29.0,55.0,0.0,18.0,0.0,0.0,7.0,10.0,1.0,9.0,28.0,15.0,0.0,58.0,0.0,19.0,63.0,0.0,13.0,0.0,11.0,13.0,30.0,17.0,9.0,11.0,12.0,69.0,15.0,31.0,0.0,9.0,0.0,8.0,13.0,0.0,14.0,12.0,55.0,38.0,6.0,13.0,7.0,13.0,10.0,12.0,6.0,45.0,23.0,49.0
2020-06-28,38.0,0.0,52.0,26.0,7.0,32.0,52.0,28.0,29.0,14.0,112.0,0.0,64.0,11.0,21.0,62.0,0.0,15.0,0.0,0.0,6.0,13.0,5.0,18.0,21.0,13.0,0.0,64.0,0.0,35.0,86.0,0.0,15.0,0.0,7.0,16.0,45.0,22.0,9.0,8.0,11.0,75.0,27.0,40.0,0.0,8.0,0.0,14.0,13.0,0.0,9.0,17.0,72.0,44.0,5.0,14.0,12.0,7.0,7.0,32.0,6.0,26.0,27.0,0.0
2020-06-29,30.0,0.0,56.0,37.0,7.0,17.0,29.0,43.0,24.0,13.0,96.0,0.0,80.0,9.0,18.0,41.0,0.0,14.0,0.0,0.0,3.0,9.0,6.0,11.0,20.0,22.0,0.0,43.0,0.0,28.0,61.0,0.0,18.0,0.0,10.0,18.0,38.0,17.0,14.0,13.0,12.0,49.0,11.0,25.0,0.0,11.0,0.0,15.0,13.0,0.0,8.0,12.0,56.0,32.0,8.0,9.0,6.0,8.0,17.0,14.0,8.0,37.0,22.0,35.0
2020-06-30,32.0,0.0,49.0,39.0,2.0,15.0,38.0,32.0,28.0,20.0,74.0,0.0,58.0,10.0,12.0,35.0,0.0,8.0,0.0,0.0,4.0,7.0,8.0,15.0,24.0,23.0,0.0,39.0,0.0,35.0,16.0,0.0,15.0,0.0,10.0,19.0,32.0,29.0,22.0,11.0,13.0,36.0,17.0,30.0,0.0,8.0,0.0,21.0,14.0,0.0,12.0,12.0,45.0,21.0,8.0,13.0,10.0,10.0,9.0,16.0,3.0,39.0,18.0,62.0
2020-07-01,22.0,0.0,45.0,36.0,9.0,20.0,28.0,33.0,28.0,15.0,72.0,0.0,66.0,10.0,12.0,28.0,0.0,20.0,0.0,0.0,7.0,3.0,13.0,14.0,21.0,8.0,0.0,33.0,0.0,22.0,51.0,0.0,16.0,0.0,8.0,15.0,24.0,14.0,7.0,6.0,14.0,40.0,12.0,27.0,0.0,6.0,0.0,21.0,9.0,0.0,12.0,16.0,28.0,26.0,3.0,6.0,6.0,12.0,15.0,7.0,9.0,36.0,16.0,35.0
2020-07-02,41.0,0.0,62.0,50.0,4.0,26.0,31.0,53.0,48.0,17.0,97.0,0.0,79.0,10.0,16.0,34.0,0.0,16.0,0.0,0.0,7.0,4.0,11.0,20.0,32.0,16.0,0.0,42.0,0.0,30.0,86.0,0.0,8.0,0.0,9.0,16.0,36.0,19.0,18.0,11.0,15.0,52.0,25.0,37.0,0.0,7.0,0.0,17.0,11.0,0.0,22.0,12.0,45.0,22.0,6.0,14.0,3.0,9.0,15.0,29.0,7.0,50.0,15.0,63.0
2020-07-03,23.0,0.0,50.0,43.0,2.0,9.0,38.0,51.0,15.0,16.0,94.0,0.0,60.0,19.0,12.0,27.0,0.0,19.0,0.0,0.0,2.0,5.0,4.0,13.0,34.0,16.0,0.0,50.0,0.0,21.0,76.0,0.0,8.0,0.0,10.0,18.0,40.0,18.0,14.0,6.0,8.0,61.0,12.0,19.0,0.0,2.0,0.0,10.0,9.0,0.0,9.0,10.0,55.0,22.0,5.0,25.0,5.0,9.0,14.0,16.0,11.0,43.0,28.0,41.0
2020-07-04,53.0,0.0,65.0,29.0,5.0,15.0,19.0,67.0,43.0,14.0,99.0,0.0,61.0,8.0,18.0,31.0,0.0,20.0,0.0,0.0,3.0,6.0,6.0,17.0,41.0,19.0,0.0,49.0,0.0,49.0,135.0,0.0,4.0,0.0,13.0,16.0,43.0,20.0,20.0,5.0,11.0,74.0,32.0,21.0,0.0,13.0,0.0,5.0,11.0,0.0,10.0,21.0,69.0,42.0,7.0,18.0,4.0,7.0,11.0,16.0,12.0,29.0,21.0,76.0
2020-07-05,41.0,0.0,50.0,30.0,2.0,15.0,34.0,64.0,23.0,18.0,110.0,0.0,51.0,5.0,20.0,46.0,0.0,5.0,0.0,0.0,8.0,9.0,1.0,2.0,38.0,17.0,0.0,43.0,0.0,24.0,116.0,0.0,6.0,0.0,8.0,15.0,47.0,17.0,23.0,6.0,12.0,56.0,11.0,0.0,0.0,6.0,0.0,10.0,18.0,0.0,17.0,18.0,62.0,22.0,11.0,20.0,3.0,3.0,8.0,12.0,8.0,30.0,25.0,51.0
2020-07-06,28.0,0.0,40.0,50.0,3.0,14.0,16.0,26.0,20.0,9.0,65.0,0.0,45.0,2.0,11.0,15.0,0.0,6.0,0.0,0.0,6.0,5.0,3.0,5.0,33.0,13.0,0.0,22.0,0.0,33.0,52.0,0.0,6.0,0.0,11.0,18.0,19.0,15.0,4.0,6.0,6.0,34.0,12.0,15.0,0.0,5.0,0.0,9.0,13.0,0.0,7.0,10.0,36.0,21.0,4.0,6.0,6.0,13.0,10.0,3.0,2.0,50.0,12.0,21.0
2020-07-07,35.0,0.0,57.0,65.0,4.0,22.0,35.0,34.0,38.0,21.0,71.0,0.0,83.0,2.0,16.0,19.0,0.0,10.0,0.0,0.0,3.0,6.0,0.0,11.0,30.0,16.0,0.0,49.0,0.0,35.0,69.0,0.0,10.0,0.0,14.0,21.0,34.0,18.0,7.0,14.0,24.0,44.0,17.0,30.0,0.0,7.0,0.0,12.0,15.0,0.0,6.0,9.0,36.0,30.0,9.0,11.0,8.0,17.0,9.0,4.0,8.0,65.0,23.0,43.0
2020-07-08,38.0,0.0,55.0,42.0,1.0,29.0,28.0,41.0,27.0,10.0,69.0,0.0,71.0,7.0,11.0,29.0,0.0,8.0,0.0,0.0,4.0,3.0,5.0,16.0,23.0,13.0,0.0,36.0,0.0,23.0,37.0,0.0,10.0,0.0,9.0,16.0,27.0,23.0,13.0,11.0,16.0,39.0,9.0,19.0,0.0,5.0,0.0,7.0,10.0,0.0,3.0,9.0,35.0,41.0,8.0,10.0,8.0,14.0,13.0,5.0,6.0,42.0,15.0,59.0
2020-07-09,39.0,0.0,77.0,57.0,13.0,21.0,44.0,44.0,44.0,13.0,93.0,0.0,63.0,4.0,27.0,42.0,0.0,21.0,0.0,0.0,11.0,6.0,14.0,15.0,34.0,32.0,0.0,41.0,0.0,36.0,88.0,0.0,8.0,0.0,7.0,18.0,36.0,21.0,25.0,4.0,11.0,49.0,18.0,26.0,0.0,10.0,0.0,21.0,16.0,0.0,10.0,14.0,43.0,33.0,13.0,12.0,6.0,6.0,12.0,22.0,9.0,57.0,23.0,71.0
2020-07-10,8.0,0.0,17.0,20.0,5.0,3.0,11.0,18.0,8.0,7.0,28.0,0.0,29.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,1.0,7.0,8.0,6.0,8.0,16.0,0.0,19.0,0.0,10.0,10.0,0.0,8.0,0.0,2.0,9.0,10.0,14.0,8.0,0.0,12.0,10.0,6.0,7.0,0.0,1.0,0.0,5.0,8.0,0.0,5.0,6.0,11.0,15.0,1.0,8.0,3.0,5.0,7.0,4.0,7.0,20.0,9.0,15.0
2020-07-11,31.0,0.0,53.0,55.0,5.0,20.0,40.0,44.0,24.0,18.0,89.0,0.0,66.0,5.0,23.0,27.0,0.0,16.0,0.0,0.0,13.0,2.0,6.0,12.0,35.0,32.0,0.0,44.0,0.0,27.0,96.0,0.0,12.0,0.0,4.0,15.0,27.0,25.0,15.0,8.0,23.0,72.0,21.0,22.0,0.0,6.0,0.0,18.0,13.0,0.0,6.0,11.0,71.0,43.0,13.0,17.0,5.0,8.0,8.0,13.0,5.0,55.0,21.0,41.0
2020-07-12,45.0,0.0,71.0,57.0,2.0,19.0,44.0,59.0,43.0,25.0,133.0,0.0,69.0,7.0,30.0,47.0,0.0,10.0,0.0,0.0,9.0,4.0,11.0,9.0,41.0,8.0,0.0,64.0,0.0,31.0,154.0,0.0,21.0,0.0,10.0,18.0,45.0,17.0,30.0,18.0,17.0,78.0,29.0,37.0,0.0,7.0,0.0,13.0,14.0,0.0,9.0,27.0,47.0,34.0,18.0,21.0,4.0,16.0,5.0,23.0,9.0,57.0,18.0,94.0
2020-07-13,36.0,0.0,51.0,58.0,1.0,22.0,45.0,50.0,23.0,21.0,86.0,0.0,82.0,6.0,19.0,49.0,0.0,9.0,0.0,0.0,10.0,4.0,13.0,9.0,31.0,25.0,0.0,49.0,0.0,28.0,58.0,0.0,24.0,0.0,9.0,15.0,30.0,16.0,14.0,10.0,19.0,40.0,30.0,36.0,0.0,3.0,0.0,13.0,13.0,0.0,12.0,12.0,47.0,35.0,13.0,8.0,4.0,16.0,15.0,13.0,8.0,58.0,18.0,45.0
2020-07-14,38.0,0.0,57.0,57.0,7.0,19.0,34.0,54.0,37.0,12.0,85.0,0.0,92.0,7.0,17.0,51.0,0.0,10.0,0.0,0.0,4.0,8.0,16.0,17.0,35.0,11.0,0.0,58.0,0.0,31.0,73.0,0.0,7.0,0.0,7.0,21.0,43.0,18.0,22.0,14.0,19.0,42.0,22.0,24.0,0.0,5.0,0.0,22.0,8.0,0.0,14.0,11.0,50.0,27.0,7.0,14.0,8.0,13.0,13.0,22.0,14.0,57.0,16.0,49.0
2020-07-15,33.0,0.0,81.0,53.0,12.0,24.0,34.0,42.0,34.0,20.0,92.0,0.0,75.0,8.0,15.0,38.0,0.0,13.0,0.0,0.0,9.0,7.0,5.0,17.0,33.0,34.0,0.0,42.0,0.0,26.0,81.0,0.0,9.0,0.0,12.0,16.0,28.0,38.0,19.0,16.0,19.0,48.0,20.0,26.0,0.0,6.0,0.0,18.0,21.0,0.0,10.0,7.0,45.0,27.0,18.0,12.0,8.0,9.0,14.0,37.0,16.0,53.0,16.0,36.0
2020-07-16,49.0,0.0,67.0,56.0,5.0,19.0,37.0,39.0,41.0,23.0,86.0,0.0,114.0,11.0,13.0,47.0,0.0,9.0,0.0,0.0,4.0,5.0,10.0,23.0,30.0,35.0,0.0,56.0,0.0,42.0,94.0,0.0,9.0,0.0,11.0,22.0,32.0,24.0,14.0,17.0,13.0,56.0,20.0,29.0,0.0,5.0,0.0,17.0,17.0,0.0,10.0,12.0,69.0,40.0,6.0,11.0,11.0,9.0,22.0,24.0,9.0,56.0,15.0,52.0
2020-07-17,35.0,0.0,41.0,48.0,9.0,26.0,29.0,31.0,42.0,17.0,77.0,0.0,66.0,15.0,10.0,50.0,0.0,7.0,0.0,0.0,11.0,8.0,27.0,14.0,26.0,13.0,0.0,32.0,0.0,30.0,56.0,0.0,14.0,0.0,9.0,13.0,51.0,18.0,17.0,16.0,23.0,53.0,13.0,32.0,0.0,2.0,0.0,22.0,18.0,0.0,7.0,6.0,68.0,44.0,6.0,16.0,10.0,16.0,17.0,11.0,5.0,48.0,16.0,67.0
2020-07-18,43.0,0.0,84.0,24.0,4.0,19.0,40.0,70.0,40.0,28.0,113.0,0.0,99.0,13.0,26.0,31.0,0.0,12.0,0.0,0.0,5.0,13.0,20.0,13.0,30.0,5.0,0.0,72.0,0.0,29.0,91.0,0.0,16.0,0.0,4.0,25.0,39.0,23.0,24.0,13.0,16.0,82.0,13.0,25.0,0.0,2.0,0.0,13.0,11.0,0.0,13.0,15.0,53.0,32.0,10.0,21.0,1.0,8.0,13.0,16.0,9.0,24.0,26.0,78.0
2020-07-19,41.0,0.0,67.0,23.0,4.0,16.0,38.0,50.0,31.0,24.0,102.0,0.0,74.0,8.0,20.0,31.0,0.0,10.0,0.0,0.0,8.0,3.0,4.0,7.0,18.0,4.0,0.0,76.0,0.0,40.0,0.0,0.0,6.0,0.0,10.0,23.0,46.0,20.0,39.0,15.0,9.0,70.0,21.0,37.0,0.0,2.0,0.0,14.0,4.0,0.0,15.0,11.0,51.0,42.0,3.0,6.0,7.0,9.0,10.0,19.0,9.0,23.0,16.0,60.0
2020-07-20,32.0,0.0,51.0,57.0,2.0,20.0,30.0,37.0,14.0,12.0,63.0,0.0,67.0,3.0,18.0,23.0,0.0,5.0,0.0,0.0,6.0,9.0,10.0,10.0,17.0,22.0,0.0,33.0,0.0,25.0,58.0,0.0,16.0,0.0,5.0,18.0,37.0,29.0,15.0,12.0,12.0,42.0,13.0,29.0,0.0,1.0,0.0,11.0,8.0,1.0,9.0,12.0,32.0,34.0,4.0,4.0,8.0,5.0,8.0,9.0,4.0,57.0,17.0,55.0
2020-07-21,45.0,0.0,51.0,48.0,6.0,17.0,31.0,43.0,35.0,12.0,89.0,0.0,85.0,4.0,27.0,50.0,0.0,7.0,0.0,0.0,9.0,7.0,13.0,10.0,22.0,21.0,0.0,36.0,0.0,26.0,80.0,0.0,12.0,0.0,12.0,24.0,41.0,21.0,11.0,12.0,21.0,58.0,13.0,28.0,0.0,4.0,0.0,17.0,17.0,0.0,17.0,10.0,48.0,34.0,8.0,0.0,7.0,7.0,17.0,19.0,6.0,48.0,14.0,59.0
2020-07-22,15.0,0.0,46.0,43.0,6.0,12.0,21.0,25.0,25.0,14.0,49.0,0.0,51.0,3.0,13.0,11.0,0.0,7.0,0.0,0.0,2.0,3.0,9.0,13.0,15.0,26.0,0.0,25.0,0.0,11.0,36.0,0.0,7.0,0.0,4.0,13.0,18.0,21.0,16.0,8.0,17.0,35.0,7.0,13.0,0.0,4.0,0.0,10.0,7.0,0.0,6.0,11.0,25.0,16.0,7.0,0.0,4.0,6.0,8.0,3.0,4.0,43.0,12.0,30.0
2020-07-23,42.0,0.0,54.0,51.0,3.0,21.0,34.0,43.0,34.0,15.0,80.0,0.0,65.0,3.0,13.0,29.0,0.0,14.0,0.0,0.0,6.0,6.0,18.0,20.0,23.0,20.0,0.0,30.0,0.0,23.0,58.0,0.0,18.0,0.0,6.0,20.0,32.0,18.0,11.0,16.0,11.0,46.0,18.0,23.0,0.0,8.0,0.0,10.0,12.0,0.0,3.0,10.0,40.0,32.0,10.0,11.0,4.0,9.0,21.0,12.0,4.0,51.0,19.0,18.0
2020-07-24,26.0,0.0,50.0,55.0,2.0,19.0,27.0,42.0,28.0,13.0,93.0,0.0,64.0,8.0,14.0,18.0,0.0,13.0,0.0,0.0,5.0,7.0,20.0,15.0,25.0,28.0,0.0,43.0,0.0,24.0,37.0,0.0,14.0,0.0,5.0,23.0,40.0,21.0,21.0,12.0,15.0,46.0,22.0,37.0,0.0,2.0,0.0,16.0,14.0,0.0,7.0,13.0,49.0,28.0,9.0,19.0,7.0,14.0,17.0,10.0,2.0,55.0,14.0,36.0
2020-07-25,51.0,0.0,74.0,28.0,4.0,19.0,53.0,72.0,38.0,16.0,131.0,0.0,81.0,9.0,19.0,32.0,0.0,16.0,0.0,0.0,9.0,2.0,7.0,13.0,31.0,15.0,0.0,78.0,0.0,35.0,143.0,0.0,25.0,0.0,15.0,19.0,36.0,14.0,31.0,17.0,17.0,69.0,28.0,40.0,0.0,10.0,0.0,18.0,19.0,0.0,14.0,17.0,60.0,67.0,11.0,29.0,7.0,9.0,11.0,29.0,7.0,28.0,17.0,71.0
2020-07-26,37.0,0.0,58.0,29.0,2.0,12.0,37.0,50.0,20.0,12.0,100.0,0.0,81.0,5.0,32.0,63.0,0.0,23.0,0.0,0.0,7.0,5.0,4.0,4.0,13.0,11.0,0.0,58.0,0.0,38.0,147.0,0.0,9.0,0.0,4.0,14.0,16.0,15.0,11.0,8.0,17.0,54.0,22.0,29.0,0.0,8.0,0.0,15.0,12.0,0.0,9.0,8.0,64.0,29.0,11.0,33.0,6.0,7.0,10.0,31.0,3.0,29.0,12.0,0.0
2020-07-27,32.0,0.0,64.0,39.0,3.0,20.0,38.0,40.0,27.0,17.0,87.0,0.0,71.0,6.0,15.0,29.0,0.0,12.0,0.0,0.0,2.0,4.0,5.0,6.0,10.0,22.0,0.0,27.0,0.0,37.0,59.0,0.0,11.0,0.0,13.0,15.0,37.0,24.0,13.0,12.0,15.0,46.0,14.0,34.0,0.0,2.0,0.0,13.0,27.0,0.0,12.0,11.0,31.0,30.0,11.0,15.0,11.0,7.0,10.0,19.0,7.0,39.0,14.0,41.0
2020-07-28,44.0,0.0,54.0,62.0,4.0,19.0,43.0,57.0,29.0,14.0,74.0,0.0,79.0,0.0,20.0,43.0,0.0,10.0,0.0,0.0,7.0,4.0,10.0,5.0,7.0,21.0,0.0,45.0,0.0,37.0,66.0,0.0,11.0,0.0,9.0,25.0,40.0,26.0,17.0,23.0,20.0,54.0,14.0,27.0,0.0,2.0,0.0,16.0,13.0,0.0,9.0,19.0,40.0,35.0,6.0,12.0,8.0,10.0,12.0,12.0,1.0,62.0,18.0,44.0
2020-07-29,35.0,0.0,66.0,64.0,5.0,16.0,17.0,47.0,37.0,14.0,84.0,0.0,73.0,5.0,14.0,43.0,0.0,12.0,0.0,0.0,9.0,9.0,10.0,8.0,23.0,19.0,0.0,49.0,0.0,35.0,83.0,0.0,17.0,0.0,9.0,22.0,45.0,16.0,11.0,13.0,24.0,62.0,14.0,25.0,0.0,4.0,0.0,16.0,16.0,0.0,3.0,16.0,40.0,31.0,7.0,10.0,7.0,25.0,16.0,26.0,6.0,64.0,23.0,45.0
2020-07-30,34.0,0.0,51.0,54.0,5.0,14.0,35.0,39.0,38.0,13.0,76.0,0.0,82.0,1.0,13.0,33.0,0.0,10.0,0.0,0.0,3.0,2.0,7.0,9.0,22.0,23.0,0.0,43.0,0.0,20.0,69.0,0.0,14.0,0.0,8.0,20.0,39.0,19.0,8.0,8.0,20.0,44.0,15.0,26.0,0.0,4.0,0.0,18.0,15.0,0.0,2.0,16.0,41.0,28.0,7.0,13.0,8.0,12.0,16.0,26.0,3.0,54.0,27.0,33.0
2020-07-31,34.0,0.0,52.0,50.0,0.0,26.0,39.0,52.0,34.0,17.0,92.0,0.0,66.0,5.0,16.0,44.0,0.0,17.0,0.0,0.0,5.0,9.0,7.0,11.0,23.0,21.0,0.0,54.0,0.0,29.0,63.0,0.0,15.0,0.0,3.0,21.0,41.0,20.0,11.0,13.0,9.0,56.0,32.0,35.0,0.0,4.0,0.0,14.0,12.0,0.0,10.0,11.0,32.0,26.0,6.0,16.0,9.0,10.0,15.0,7.0,8.0,50.0,19.0,38.0
2020-08-01,61.0,0.0,71.0,78.0,4.0,16.0,49.0,64.0,49.0,21.0,103.0,0.0,94.0,12.0,19.0,59.0,0.0,16.0,0.0,0.0,7.0,5.0,2.0,8.0,37.0,28.0,0.0,85.0,0.0,32.0,177.0,0.0,20.0,0.0,8.0,21.0,68.0,23.0,11.0,13.0,30.0,106.0,27.0,40.0,0.0,4.0,0.0,11.0,19.0,0.0,9.0,20.0,74.0,37.0,8.0,10.0,5.0,9.0,15.0,26.0,12.0,78.0,30.0,78.0
2020-08-02,28.0,0.0,59.0,25.0,0.0,17.0,38.0,74.0,36.0,26.0,116.0,0.0,88.0,14.0,13.0,40.0,0.0,29.0,0.0,0.0,9.0,7.0,9.0,6.0,36.0,8.0,0.0,25.0,0.0,25.0,119.0,0.0,11.0,0.0,4.0,25.0,56.0,19.0,9.0,15.0,17.0,90.0,20.0,35.0,0.0,2.0,0.0,23.0,7.0,0.0,7.0,18.0,60.0,52.0,10.0,25.0,13.0,15.0,17.0,18.0,8.0,25.0,32.0,77.0
2020-08-03,39.0,0.0,51.0,53.0,3.0,25.0,40.0,40.0,27.0,15.0,82.0,0.0,61.0,2.0,11.0,33.0,0.0,15.0,0.0,0.0,3.0,6.0,20.0,16.0,31.0,11.0,0.0,36.0,0.0,26.0,78.0,0.0,14.0,0.0,3.0,16.0,36.0,22.0,13.0,13.0,18.0,47.0,23.0,32.0,0.0,5.0,0.0,17.0,17.0,0.0,8.0,12.0,38.0,38.0,6.0,16.0,4.0,7.0,26.0,21.0,8.0,53.0,21.0,49.0
2020-08-04,26.0,0.0,42.0,41.0,10.0,25.0,39.0,26.0,19.0,7.0,52.0,0.0,56.0,2.0,10.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,12.0,25.0,14.0,0.0,36.0,0.0,11.0,22.0,0.0,8.0,0.0,4.0,21.0,28.0,20.0,10.0,10.0,10.0,17.0,11.0,22.0,0.0,6.0,0.0,11.0,6.0,0.0,5.0,9.0,22.0,30.0,15.0,13.0,5.0,13.0,13.0,10.0,5.0,41.0,11.0,24.0
2020-08-05,34.0,0.0,71.0,62.0,8.0,23.0,38.0,36.0,33.0,23.0,86.0,0.0,86.0,6.0,19.0,28.0,0.0,17.0,0.0,0.0,11.0,11.0,14.0,12.0,39.0,22.0,0.0,71.0,0.0,19.0,70.0,0.0,14.0,0.0,2.0,22.0,45.0,29.0,19.0,13.0,20.0,54.0,18.0,30.0,0.0,6.0,0.0,17.0,14.0,0.0,23.0,8.0,48.0,43.0,5.0,16.0,10.0,11.0,20.0,25.0,7.0,62.0,22.0,75.0
2020-08-06,40.0,0.0,70.0,79.0,8.0,23.0,39.0,45.0,37.0,15.0,90.0,0.0,76.0,8.0,11.0,23.0,0.0,15.0,0.0,0.0,4.0,6.0,12.0,8.0,31.0,21.0,0.0,55.0,0.0,20.0,76.0,0.0,15.0,0.0,8.0,22.0,31.0,19.0,16.0,25.0,18.0,52.0,24.0,20.0,0.0,5.0,0.0,22.0,16.0,0.0,6.0,18.0,60.0,36.0,7.0,12.0,9.0,17.0,15.0,14.0,8.0,79.0,15.0,55.0
2020-08-07,29.0,0.0,42.0,55.0,7.0,16.0,28.0,40.0,18.0,18.0,59.0,0.0,63.0,3.0,5.0,25.0,0.0,10.0,0.0,0.0,8.0,4.0,8.0,8.0,17.0,16.0,0.0,28.0,0.0,15.0,49.0,0.0,12.0,0.0,3.0,15.0,24.0,16.0,14.0,15.0,11.0,44.0,16.0,22.0,0.0,9.0,0.0,9.0,8.0,0.0,10.0,5.0,39.0,31.0,13.0,11.0,14.0,15.0,16.0,7.0,4.0,55.0,12.0,28.0
2020-08-08,49.0,0.0,89.0,46.0,12.0,27.0,44.0,90.0,41.0,21.0,130.0,0.0,102.0,6.0,21.0,59.0,0.0,21.0,0.0,0.0,9.0,10.0,7.0,14.0,39.0,25.0,0.0,56.0,0.0,34.0,121.0,0.0,20.0,0.0,10.0,22.0,54.0,23.0,19.0,19.0,24.0,72.0,25.0,36.0,0.0,14.0,0.0,21.0,18.0,0.0,16.0,11.0,79.0,34.0,14.0,28.0,10.0,9.0,20.0,4.0,8.0,46.0,28.0,72.0
2020-08-09,39.0,0.0,59.0,22.0,5.0,20.0,49.0,56.0,28.0,23.0,131.0,0.0,81.0,16.0,29.0,45.0,0.0,24.0,0.0,0.0,3.0,9.0,6.0,18.0,38.0,5.0,0.0,42.0,0.0,26.0,104.0,0.0,15.0,0.0,7.0,22.0,59.0,16.0,19.0,6.0,15.0,79.0,21.0,39.0,0.0,4.0,0.0,18.0,15.0,0.0,15.0,19.0,65.0,59.0,5.0,26.0,4.0,5.0,7.0,0.0,5.0,22.0,25.0,88.0
2020-08-10,32.0,0.0,50.0,62.0,4.0,28.0,43.0,43.0,35.0,16.0,79.0,0.0,83.0,16.0,16.0,41.0,0.0,16.0,0.0,0.0,8.0,7.0,6.0,9.0,20.0,17.0,0.0,42.0,0.0,28.0,72.0,0.0,21.0,0.0,6.0,23.0,44.0,24.0,16.0,17.0,16.0,52.0,14.0,11.0,0.0,5.0,0.0,15.0,16.0,0.0,13.0,21.0,43.0,29.0,11.0,15.0,6.0,12.0,14.0,11.0,8.0,62.0,20.0,41.0
2020-08-11,36.0,0.0,41.0,53.0,1.0,29.0,44.0,56.0,36.0,20.0,96.0,0.0,97.0,8.0,11.0,43.0,0.0,13.0,0.0,0.0,2.0,4.0,17.0,11.0,37.0,34.0,0.0,43.0,0.0,25.0,66.0,0.0,17.0,0.0,5.0,20.0,46.0,21.0,17.0,17.0,18.0,58.0,17.0,32.0,0.0,5.0,0.0,17.0,22.0,0.0,8.0,14.0,43.0,28.0,12.0,23.0,8.0,7.0,15.0,16.0,3.0,53.0,15.0,49.0
2020-08-12,42.0,0.0,45.0,69.0,6.0,30.0,39.0,52.0,37.0,20.0,87.0,0.0,86.0,5.0,20.0,33.0,0.0,3.0,0.0,0.0,3.0,10.0,3.0,16.0,36.0,19.0,0.0,49.0,0.0,26.0,63.0,0.0,17.0,0.0,14.0,20.0,47.0,17.0,13.0,26.0,21.0,60.0,15.0,40.0,0.0,4.0,0.0,21.0,15.0,0.0,6.0,15.0,33.0,41.0,12.0,7.0,13.0,15.0,11.0,25.0,4.0,69.0,16.0,48.0
2020-08-13,31.0,0.0,50.0,52.0,6.0,16.0,26.0,39.0,25.0,19.0,73.0,0.0,88.0,5.0,23.0,25.0,0.0,19.0,0.0,0.0,12.0,8.0,13.0,17.0,26.0,18.0,0.0,37.0,0.0,20.0,50.0,0.0,11.0,0.0,10.0,18.0,38.0,27.0,10.0,8.0,14.0,55.0,23.0,22.0,0.0,1.0,0.0,12.0,13.0,0.0,5.0,13.0,39.0,27.0,12.0,15.0,16.0,14.0,16.0,16.0,5.0,52.0,17.0,44.0
